C1,Q1,C2,nearest_design_distance,life_cycles_idw,fade_rate_idw,t_cc_ideal_min,charge_time_idw_min
5.3,52,4.2,0.11025113266583812,1069.342854620406,0.0001870307536407449,9.88679245283019,10.192517247296486
5.1,62,4.1,0.11071942119965054,1118.4588773958908,0.00017881748184221154,9.92826398852224,10.193571338794266
5.4,48,4.1,0.12334903648645765,1054.1311036150053,0.0001897297208232696,10.016260162601627,10.194729600579851
5.3,51,4.2,0.1161853564751606,1066.4873541856648,0.0001875315250715875,9.91644204851752,10.195051470958413
5.1,61,4.1,0.12334903648645745,1113.2464511485912,0.00017965473843967807,9.956958393113345,10.196323490933253
5.1,58,4.1,0.13472317873690878,1096.8073703518269,0.00018234742526925698,10.043041606886659,10.197652213785933
5.2,54,4.2,0.11768778828946261,1077.8652774034883,0.00018555194623375178,9.945054945054947,10.197705924377477
5.2,53,4.2,0.11882407362776852,1075.5468972112317,0.00018595191015712733,9.972527472527473,10.197873107691358
5.1,60,4.1,0.13677963772270038,1107.642804746086,0.00018056362497280667,9.985652797704448,10.19791153168342
5.1,59,4.1,0.1434191045093536,1102.043019485671,0.0001814811186711577,10.014347202295554,10.198277379663207
5.3,50,4.2,0.12401714311531292,1062.9439566047229,0.00018815667444861727,9.946091644204852,10.198439601546815
5.2,55,4.2,0.11882407362776852,1080.3040462822942,0.00018513306572188662,9.917582417582418,10.198629097437543
5.2,52,4.2,0.12216953530481031,1073.15187276836,0.00018636691140841912,10.000000000000002,10.199101643692268
5.2,56,4.2,0.12216953530481031,1083.0446804133358,0.00018466458828242575,9.89010989010989,10.200578619363572
5.2,51,4.2,0.1275504612369285,1070.4928261083244,0.00018682983680243906,10.02747252747253,10.20128549321356
5.3,49,4.2,0.13341272966164747,1058.5914433637822,0.00018893030097095781,9.975741239892184,10.202440383068755
5.2,57,4.2,0.1275504612369285,1086.2258129831012,0.00018412377758795858,9.862637362637363,10.203391944949875
5.2,50,4.2,0.13472317873690876,1067.4128390764909,0.00018736892857035235,10.054945054945057,10.204262232942378
5.3,48,4.2,0.1440664812061557,1053.3832337378917,0.00018986442312196993,10.005390835579513,10.206793673788233
5.2,58,4.2,0.13472317873690876,1089.9182395152557,0.00018350000279741222,9.835164835164836,10.206819490332231
5.2,59,4.2,0.1434191045093536,1094.1085291586655,0.0001827972222772028,9.807692307692308,10.210557647952571
5.3,47,4.2,0.15572037599665423,1047.3556271937064,0.00019095710645664998,10.035040431266845,10.211242090290986
5.4,47,4.2,0.16437432464662013,1036.0587905181087,0.00019303923853586022,9.936507936507935,10.213425842589745
5.1,54,4.2,0.1488645855129575,1084.2288408047405,0.0001844629034693038,10.067226890756304,10.213512238823922
5.1,53,4.2,0.14976451442506875,1081.1596071949682,0.00018498656319476567,10.092436974789917,10.213703183127596
5.1,55,4.2,0.14976451442506875,1087.5060042272898,0.0001839070306026557,10.04201680672269,10.213981812802404
5.0,66,4.2,0.10653204856288222,1135.8870738856094,0.00017607384096364953,9.92,10.21464234114552
5.6,36,4.3,0.0,939.0018948133153,0.00021299211546294312,9.996677740863786,10.214660218160613
5.0,65,4.2,0.11025113266583812,1133.8710616148119,0.00017638689862599399,9.942857142857143,10.214951195900074
5.1,56,4.2,0.15243242655049666,1091.0987964019073,0.00018330145781439376,10.016806722689077,10.214988461374467
5.3,46,4.2,0.16816661355934798,1040.6265759521477,0.00019219190113130153,10.064690026954178,10.21555191805931
5.0,67,4.2,0.10526315789473692,1137.779655186882,0.00017578095994970987,9.897142857142857,10.216308781851772
5.1,57,4.2,0.15677808988896524,1095.0704342585304,0.00018263665399332924,9.991596638655464,10.216330469853908
5.0,64,4.2,0.1161853564751606,1131.5468296357233,0.00017674920273903788,9.965714285714286,10.21671375350024
5.4,46,4.2,0.17621036580891655,1027.7912768948495,0.00019459203876903643,9.968253968253968,10.216927741251556
5.1,58,4.2,0.16266709623170977,1099.4200197903428,0.00018191409688732028,9.96638655462185,10.21774714266586
5.5,37,4.3,0.05512556633291886,945.2394215770854,0.00021158660486917682,10.036363636363637,10.218614066697578
5.1,63,4.2,0.13472317873690876,1122.3050559584472,0.00017820466809641186,9.840336134453784,10.218869278854573
5.1,59,4.2,0.16993907392281551,1104.0717700580421,0.00018114764404263847,9.941176470588237,10.21895946613685
5.0,63,4.2,0.12401714311531292,1128.7814212281564,0.00017718222167617938,9.988571428571428,10.219363509765676
5.5,38,4.3,0.06200857155765628,947.2545324222386,0.0002111364930485759,10.005919661733614,10.219438695270817
5.1,62,4.2,0.1434191045093536,1118.1803141798043,0.0001788620291949084,9.865546218487397,10.219568336470992
5.1,60,4.2,0.16437432464662,1108.879501025672,0.00018036224839128824,9.915966386554624,10.219729068771777
5.1,61,4.2,0.15337937967542012,1113.6497116669611,0.00017958968417513527,9.89075630252101,10.219923423506808
5.4,45,4.2,0.18872932298944886,1019.0177745033639,0.0001962674302687934,10.0,10.219991966738668
5.0,68,4.2,0.10653204856288222,1139.7569740709953,0.00017547600457809706,9.874285714285715,10.220372500413129
5.5,39,4.3,0.07203324060307771,950.5382086374667,0.00021040711271005791,9.975475687103595,10.220740969062202
5.3,53,4.3,0.15874348138890496,1068.994058202088,0.00018709177891631558,9.767441860465118,10.220890874234529
5.3,52,4.3,0.1612629150380383,1065.1110404920119,0.00018777384929519935,9.793769197016235,10.221061796162623
5.3,51,4.3,0.16537669899875695,1060.8274011022536,0.00018853208334568833,9.820096533567353,10.221931836962
5.0,62,4.2,0.13341272966164747,1125.5148902981782,0.0001776964496196179,10.011428571428572,10.222355259360612
5.5,40,4.3,0.08408330677967386,955.1290414745527,0.0002093957897994965,9.945031712473572,10.222367812878096
5.4,44,4.2,0.17621036580891616,1010.0591837451148,0.00019800819914179345,10.031746031746032,10.222487633423782
5.5,36,4.4,0.07443229275647875,948.4855077504213,0.0002108624732436363,9.927272727272728,10.222689314949735
5.5,37,4.4,0.07621621327524833,949.4355749057237,0.00021065147050115481,9.899999999999999,10.222864106426755
5.5,35,4.4,0.07621621327524833,948.3885018622695,0.000210884041305095,9.954545454545453,10.223224144131995
5.3,50,4.3,0.17096978475435162,1056.03761585067,0.00018938719321933813,9.846423870118473,10.223357407223709
5.5,38,4.4,0.0813335481158549,951.3554284427836,0.00021022637178553548,9.872727272727273,10.22368650295693
5.5,42,4.2,0.12334903648645745,976.1161962050927,0.00020489363948426672,10.01038961038961,10.224046299464826
5.5,41,4.3,0.09740999501228081,960.9903913058672,0.0002081186261688056,9.91458773784355,10.224146724566104
5.4,43,4.2,0.16437432464661972,1001.2625893960505,0.0001997478005451473,10.063492063492063,10.2243593608568
5.5,34,4.4,0.0813335481158549,948.9912279275501,0.00021075010402021212,9.98181818181818,10.224492900907876
5.5,39,4.4,0.08921250391214218,954.3173997394454,0.00020957387977480602,9.845454545454544,10.225063047985527
5.3,49,4.3,0.17790270360013405,1050.6766488611509,0.0001903535214347668,9.87275120666959,10.225171027163872
5.0,61,4.2,0.1440664812061557,1121.7677274471248,0.00017829002841359342,10.034285714285714,10.22523073581069
5.5,33,4.4,0.08921250391214218,950.1127166519144,0.00021050133999340258,10.009090909090908,10.226477148939244
5.3,48,4.3,0.18602571467296916,1044.73172475739,0.00019143670596051294,9.89907854322071,10.22719532688433
5.2,53,4.3,0.16724107146859193,1075.3219883327895,0.00018599080291298222,9.882826475849733,10.227307742512826
5.2,52,4.3,0.1696343446034989,1071.5957881016177,0.00018663753835231978,9.906976744186046,10.227342620418497
5.0,60,4.2,0.15572037599665423,1117.6313878634783,0.0001789498775462367,10.057142857142857,10.227668880171835
5.2,54,4.3,0.16643566632465137,1078.9464636098326,0.00018536600910749524,9.858676207513417,10.228013626043788
5.2,51,4.3,0.17354980747387339,1067.6584436712606,0.00018732582614368513,9.931127012522362,10.228041063003346
5.4,39,4.3,0.11618535647516022,966.6503893611539,0.00020690003562940404,10.054263565891473,10.228164082513942
5.4,47,4.3,0.20216165342492082,1025.4542641427133,0.00019503551449678877,9.82687338501292,10.228315826132782
5.4,40,4.3,0.12401714311531256,971.4948344792224,0.0002058683102594278,10.025839793281653,10.228904676910025
5.5,32,4.4,0.09919720551254381,951.5548413177787,0.00021018231563303932,10.036363636363635,10.229112216435942
5.3,47,4.3,0.19519029436169383,1038.2489033191218,0.0001926320358833328,9.92540587977183,10.22925808507841
5.2,50,4.3,0.17888753562348156,1063.417917984156,0.00018807281372418987,9.955277280858677,10.229291338453281
5.4,46,4.3,0.19481999002456163,1017.2084546364993,0.00019661653330582104,9.855297157622738,10.229465046319778
5.2,55,4.3,0.16724107146859193,1082.5822061490924,0.0001847434761665168,9.834525939177102,10.229493506302235
5.0,59,4.2,0.16816661355934798,1113.2441178110682,0.00017965511499243563,10.079999999999998,10.22950873160292
5.4,41,4.3,0.13341272966164713,977.4124129002242,0.00020462191533515578,9.997416020671835,10.229665125424233
5.4,45,4.3,0.18124203224848992,1008.701108316928,0.00019827478957935396,9.88372093023256,10.230272661584081
5.4,42,4.3,0.14406648120615542,984.2958687052085,0.00020319093715499376,9.968992248062015,10.230296464738695
4.9,65,4.2,0.12216953530481031,1137.8396289498457,0.00017577169480780644,10.102040816326529,10.230626779913326
5.4,43,4.3,0.15572037599665395,991.9680475778395,0.00020161939740736062,9.940568475452196,10.23066604075479
5.4,44,4.3,0.16816661355934773,1000.1938119927132,0.00019996124511261932,9.912144702842378,10.230674996997841
5.0,58,4.2,0.18124203224849017,1108.7591466036083,0.00018038182648832918,10.102857142857143,10.230740945615727
5.2,49,4.3,0.18552480979839384,1058.8111449055807,0.0001888910982494758,9.979427549194991,10.23095901627628
4.9,66,4.2,0.11882407362776852,1139.8890089328531,0.00017545567895881108,10.081632653061222,10.231034256295263
5.3,46,4.3,0.2052569741287355,1031.3329277785479,0.0001939237995928167,9.951733216322948,10.231207016983152
5.2,56,4.3,0.1696343446034989,1086.3312171413208,0.0001841059124916798,9.810375670840788,10.231731469902059
4.9,64,4.2,0.1275504612369285,1135.6558059709323,0.00017610969710053076,10.122448979591836,10.231799602979022
5.4,37,4.4,0.11882407362776834,962.2073278192474,0.00020785541142497973,9.974747474747476,10.232088928902233
5.4,36,4.4,0.11768778828946244,960.5831876598863,0.0002082068503480971,10.0,10.232122523115244
5.5,31,4.4,0.11071942119965078,953.1150634469861,0.0002098382531870711,10.063636363636363,10.232286374934908
5.4,38,4.4,0.12216953530481015,964.6507596173553,0.00020732891982517415,9.94949494949495,10.232534985953302
5.4,35,4.4,0.11882407362776834,959.675079649755,0.00020840386943567652,10.025252525252524,10.232678892471238
5.2,48,4.3,0.19332782940405138,1053.8122601275747,0.00018978712581668765,10.003577817531307,10.232899735240215
5.3,45,4.3,0.2160997218092334,1024.1396375505165,0.00019528586988230387,9.97806055287407,10.232922746365032
5.4,39,4.4,0.12755046123692834,967.9803574476816,0.00020661576287286368,9.924242424242424,10.233389320793735
4.9,63,4.2,0.13472317873690876,1133.2036872235835,0.00017649077765534977,10.142857142857142,10.234057271256885
5.3,44,4.3,0.2052569741287356,1016.8614912609767,0.00019668362084592912,10.004387889425187,10.234328286212008
5.4,40,4.4,0.1347231787369086,972.2190655266648,0.00020571495364746543,9.898989898989898,10.234558317809984
5.2,57,4.3,0.17354980747387339,1090.271025416543,0.00018344062653924891,9.786225402504472,10.234663487241379
5.2,47,4.3,0.20216165342492068,1048.4366449045006,0.00019076021519470783,10.02772808586762,10.234971735445727
5.3,43,4.3,0.19519029436169388,1009.708147161086,0.0001980770389565774,10.030715225976305,10.235393611001475
5.4,41,4.4,0.14341910450935344,977.3409128692888,0.00020463688500754325,9.873737373737374,10.235934365646886
5.3,42,4.3,0.18602571467296922,1002.885141921486,0.0001994246316350927,10.057042562527425,10.236134595844755
4.9,62,4.2,0.1434191045093536,1130.3987646341843,0.00017692871423539047,10.163265306122447,10.236921656301904
5.2,46,4.3,0.21189740095380466,1042.7403262869223,0.0001918023068237678,10.051878354203936,10.237047173038546
5.5,33,4.5,0.1275504612369285,957.0473934666865,0.00020897606677088948,9.866666666666667,10.237164301915032
5.4,42,4.4,0.15337937967541998,983.2698357566803,0.00020340296501223287,9.848484848484848,10.23740604302433
5.2,58,4.3,0.17888753562348156,1094.44443180294,0.00018274111886204102,9.762075134168157,10.23818625673525
5.4,43,4.4,0.16437432464661986,989.8833475797117,0.00020204400901278395,9.823232323232322,10.238869438669074
5.5,32,4.5,0.13472317873690876,957.3560633899511,0.00020890868888614938,9.89090909090909,10.239392074888789
5.4,44,4.4,0.1762103658089163,997.021445433932,0.0002005974905714835,9.797979797979796,10.240239314776813
5.1,52,4.3,0.19257741346413884,1078.3239257202395,0.0001854730245982579,10.024623803009575,10.240614435586021
5.1,53,4.3,0.19047263660022648,1082.263971012814,0.00018479779920312252,10.002735978112176,10.240809611692285
5.1,51,4.3,0.19603516261553128,1074.3231437808474,0.0001861637265824353,10.046511627906977,10.240935333349316
5.4,45,4.4,0.188729322989449,1004.500163207846,0.00019910399950688414,9.77272727272727,10.241458569111513
5.1,54,4.3,0.18976585660336784,1086.2171583851539,0.00018412524462174207,9.980848153214774,10.241550946192362
5.1,50,4.3,0.2007759938561422,1070.195014032305,0.00018688182749650037,10.068399452804378,10.24171127731162
5.5,31,4.5,0.1434191045093536,957.6983792697608,0.0002088340173996105,9.915151515151516,10.242007797777053
5.4,36,4.5,0.1488645855129572,966.9680844075021,0.0002068320591186291,9.866666666666667,10.242013906940606
5.4,37,4.5,0.1497645144250684,968.8258617828865,0.00020643544716276364,9.844444444444445,10.242087535610501
5.4,35,4.5,0.1497645144250684,965.6271976214447,0.00020711926972712103,9.888888888888888,10.242413336927953
5.4,46,4.4,0.20180414172078678,1012.1281488021818,0.0001976034361228793,9.747474747474746,10.242504572771075
5.4,38,4.5,0.15243242655049635,971.2787207567336,0.00020591411685018474,9.822222222222223,10.242621612910886
5.1,55,4.3,0.19047263660022648,1090.2541715630473,0.0001834434622829915,9.958960328317373,10.242830928606343
5.1,49,4.3,0.20671164543442994,1065.8888094573147,0.00018763683249646627,10.090287277701778,10.242859330630814
5.4,34,4.5,0.15243242655049635,964.7043527549117,0.00020731740188469023,9.911111111111111,10.24327386327951
5.4,47,4.4,0.2153335918925215,1019.7239040366093,0.0001961315207070205,9.722222222222221,10.243391463441862
5.3,38,4.4,0.1696343446034991,981.1261440017746,0.00020384738621299879,10.029159519725557,10.243539699171983
5.4,39,4.5,0.15677808988896494,974.3788489626601,0.00020525897110033057,9.8,10.243582146224973
5.3,39,4.4,0.17354980747387358,984.8339523226292,0.00020307991974517192,10.006003430531733,10.243863011910737
5.3,40,4.4,0.17888753562348175,989.211893253452,0.0002021811518482793,9.982847341337907,10.244364337480157
5.4,33,4.5,0.15677808988896494,964.0867437199319,0.00020745021265233807,9.933333333333334,10.244557137778013
5.1,56,4.3,0.19257741346413884,1094.431383915075,0.00018274329751450137,9.937072503419973,10.244602153717377
5.5,30,4.5,0.15337937967542012,957.9286637414243,0.0002087838140460806,9.939393939393938,10.244863457764753
5.4,40,4.5,0.1626670962317095,978.1486331027114,0.00020446790317090678,9.777777777777779,10.244918133374215
5.3,41,4.4,0.18552480979839403,994.2338619469814,0.00020115991584549877,9.959691252144081,10.244971060494537
5.3,42,4.4,0.19332782940405155,999.8371400955593,0.0002000325772864219,9.936535162950257,10.245609406600405
5.4,32,4.5,0.1626670962317095,963.6555872378054,0.0002075430295311982,9.955555555555556,10.24619835207477
5.3,43,4.4,0.20216165342492085,1005.9252516813708,0.00019882193002482702,9.913379073756431,10.246213061768328
5.4,41,4.5,0.16993907392281524,982.5787391593848,0.00020354602845478205,9.755555555555556,10.246566977427513
5.3,44,4.4,0.21189740095380483,1012.3747161581025,0.00019755530912406353,9.890222984562605,10.246731670545943
5.1,57,4.3,0.19603516261553128,1098.780789365146,0.0001820199278470787,9.915184678522573,10.246781430319253
5.3,45,4.4,0.22241666499730003,1019.0452486698646,0.00019626213876278333,9.86706689536878,10.247138067170825
5.3,46,4.4,0.23361362787330886,1025.7922604751075,0.00019497125071636602,9.843910806174955,10.247433176109103
5.3,47,4.4,0.23977037500587164,1032.4799904470342,0.00019370835449644477,9.820754716981131,10.24764784569692
5.5,29,4.5,0.16437432464662,957.9288407690495,0.00020878377546231403,9.963636363636363,10.247785727656629
5.3,48,4.4,0.2323707129503212,1038.9934217707762,0.00019249400025953602,9.797598627787307,10.247841370488727
5.3,49,4.4,0.2259202373973805,1045.2473660811047,0.00019134226642431094,9.774442538593481,10.248096978733376
5.4,31,4.5,0.16993907392281524,963.2952821875915,0.0002076206576511107,9.977777777777776,10.248108471278178
5.4,42,4.5,0.1784250078242841,987.6284438972815,0.00020250530575119914,9.733333333333333,10.248460722756562
5.3,50,4.4,0.22050226533167624,1051.1916525808545,0.00019026026273036506,9.751286449399657,10.248514977669092
5.3,51,4.4,0.21619443630486213,1056.8120673933165,0.00018924840676101543,9.728130360205832,10.249204483328448
5.1,58,4.3,0.2007759938561422,1103.303070784201,0.00018127385420747979,9.89329685362517,10.249261822655727
5.4,30,4.5,0.1784250078242841,962.9033724123161,0.00020770516100587487,10.0,10.250179424016274
5.3,52,4.4,0.21306409712576443,1062.1273564747369,0.00018830133578689824,9.704974271012007,10.250274711483737
5.5,28,4.5,0.1652528609391574,957.6246558769848,0.00020885009463007367,9.987878787878786,10.250593593373324
5.1,59,4.3,0.20671164543442994,1107.9659072338752,0.00018051096942081537,9.871409028727772,10.251932755703686
5.3,36,4.5,0.18976585660336787,978.7211581122933,0.00020434829506061733,9.942138364779874,10.252854004107053
5.3,37,4.5,0.19047263660022654,981.2210421576018,0.0002038276712454322,9.922012578616352,10.252987499164385
5.3,35,4.5,0.19047263660022654,976.6382213036057,0.0002047841213228807,9.962264150943398,10.253041649610571
5.5,27,4.5,0.15079735976147868,956.9971672106241,0.00020898703449973987,10.012121212121212,10.253121867482971
5.3,38,4.5,0.19257741346413887,984.1914591246103,0.00020321249300201216,9.90188679245283,10.253438025138138
5.3,34,4.5,0.19257741346413887,974.9051919353835,0.00020514815353784265,9.982389937106918,10.253538006605826
5.3,39,4.5,0.1960351626155313,987.667880847997,0.0002024972198430539,9.88176100628931,10.254186493009085
5.1,60,4.3,0.20216165342492068,1112.7089694343979,0.00017974151866652265,9.849521203830369,10.254706136261893
5.4,35,4.6,0.19047263660022623,972.2407535035783,0.0002057103647211636,9.758454106280194,10.255020225296466
5.4,36,4.6,0.18976585660336756,974.1359864192851,0.0002053101443620383,9.73913043478261,10.255054652168353
5.3,40,4.5,0.20077599385614225,991.6641842358654,0.00020168117713569698,9.861635220125786,10.255201656292517
5.2,41,4.4,0.23196990487600266,1009.9880087985667,0.00019802215299358892,10.048951048951048,10.255319351100423
5.4,34,4.6,0.1925774134641386,970.6181598559059,0.00020605425312636972,9.777777777777779,10.255329940416903
5.2,47,4.4,0.24547895191431254,1043.9663939613326,0.00019157704803226432,9.923076923076923,10.25538922056906
5.2,42,4.4,0.2382566501475531,1015.1843141728399,0.0001970085601282735,10.027972027972027,10.255415308513518
5.2,48,4.4,0.23825665014755332,1049.671688505759,0.00019053576674503468,9.902097902097902,10.255418644113682
5.2,46,4.4,0.25355687773836677,1038.1376559160535,0.00019265267843840983,9.944055944055943,10.255430736490693
5.4,37,4.6,0.19047263660022623,976.3735724690496,0.0002048396286415668,9.719806763285026,10.255463366805234
5.2,45,4.4,0.2624114223618565,1032.2559908336125,0.00019375038922126987,9.965034965034963,10.255483423678859
5.2,43,4.4,0.24547895191431232,1020.6857186786086,0.00019594670165359255,10.006993006993007,10.255484262692649
5.2,44,4.4,0.25355687773836655,1026.407394204032,0.0001948544029684216,9.986013986013987,10.255507478766075
5.2,49,4.4,0.23196990487600289,1055.2043946207111,0.00018953673906171438,9.88111888111888,10.25559542130906
5.4,33,4.6,0.19603516261553103,969.1913275113257,0.00020635760383200794,9.797101449275361,10.25593620030091
5.2,50,4.4,0.22669656397681462,1060.540171831431,0.0001885831440544331,9.86013986013986,10.256007504998118
5.3,41,4.5,0.20671164543443,996.1707238329658,0.00020076879917777554,9.841509433962264,10.256444037296513
5.2,51,4.4,0.2225086905980756,1065.6800938287843,0.00018767358155432777,9.839160839160838,10.256748015954628
5.4,32,4.6,0.20077599385614195,967.8820870346311,0.0002066367408583355,9.816425120772948,10.256774951374112
5.5,28,4.6,0.15664745432366092,958.73864107172,0.00020860742587409562,9.837154150197629,10.257371096748486
5.1,61,4.3,0.19332782940405138,1117.4556435919271,0.00017897802131735984,9.82763337893297,10.257544047996966
5.4,31,4.6,0.20671164543442969,966.6177115063392,0.00020690703017258791,9.83574879227053,10.257768578083745
5.3,42,4.5,0.21374259970712736,1001.1542882276765,0.00019976940852349146,9.821383647798742,10.25787069943992
5.2,52,4.4,0.21946843186779788,1070.6484608765536,0.00018680267829111475,9.818181818181818,10.257908256701832
5.6,19,4.6,4.674623261579608e-16,947.0005640597656,0.00021119311602371753,9.99223602484472,10.258466456290863
5.5,27,4.6,0.1413144034008557,957.2752273760188,0.00020892632994193191,9.858498023715416,10.258518164742307
5.0,53,4.3,0.22389783564364188,1089.7672627427557,0.0001835254249578342,10.127441860465117,10.258662274780821
5.4,30,4.6,0.2088024729136171,965.338024213799,0.0002071813136780623,9.855072463768117,10.258831007794539
5.0,54,4.3,0.22329687826943595,1094.0755462836955,0.00018280273302821785,10.107906976744186,10.25934384261742
5.5,26,4.6,0.12624811362178864,955.7039971729797,0.0002092698163778848,9.879841897233202,10.25935067839792
5.3,43,4.5,0.22176470283383024,1006.5601357864882,0.00019869652382341522,9.801257861635222,10.259440481206395
5.2,53,4.4,0.21762389047026592,1075.4881865250363,0.00018596206123491828,9.797202797202797,10.259570826524142
5.5,25,4.6,0.1115567196525799,954.1073381396714,0.00020962002073054184,9.90118577075099,10.259854032595218
5.4,29,4.6,0.19481999002456135,964.0020272889695,0.00020746844336256561,9.874396135265702,10.259875026856474
5.5,23,4.6,0.08408330677967356,951.2201405837084,0.00021025627135824908,9.943873517786562,10.26003639716503
5.5,24,4.6,0.09740999501228056,952.5815785546672,0.0002099557712458139,9.922529644268776,10.26005958052965
5.0,55,4.3,0.22389783564364188,1098.465614100943,0.0001820721535864309,10.088372093023256,10.260313666792634
5.1,62,4.3,0.18552480979839384,1122.1296397014094,0.00017823252583651437,9.805745554035568,10.260481951376631
5.4,28,4.6,0.18124203224848964,962.5928603447226,0.00020777216229131,9.893719806763285,10.260821244402202
5.3,44,4.5,0.2306745712870336,1012.3160778724767,0.00019756675249130477,9.781132075471698,10.261119193646442
5.0,56,4.3,0.22569110680087337,1102.9519635541706,0.00018133155985825233,10.068837209302325,10.261513762900147
5.4,27,4.6,0.16816661355934742,961.11980136165,0.00020809060401903427,9.913043478260871,10.261607433197561
5.2,54,4.4,0.21700555924303486,1080.254398102622,0.0001851415743840373,9.776223776223777,10.26180359135854
5.4,26,4.6,0.15572037599665364,959.6163750061994,0.0002084166185666725,9.932367149758454,10.262196406200275
5.0,57,4.3,0.22760765370618735,1107.5295608303354,0.00018058208744338734,10.049302325581396,10.26286945408476
5.3,45,4.5,0.24037350556165796,1018.338291901377,0.00019639838901331367,9.761006289308176,10.262884226697754
5.1,63,4.3,0.17888753562348156,1126.6729498010466,0.00017751380294993058,9.783857729138168,10.263641398090659
5.0,58,4.3,0.2160997218092334,1112.1714688703312,0.0001798283858181927,10.029767441860466,10.26430282313758
5.3,34,4.6,0.22569110680087337,978.4929477584026,0.00020439595447077413,9.849056603773587,10.264392473553837
5.3,35,4.6,0.22389783564364188,980.6511712328131,0.00020394611852507408,9.831829368334702,10.26447176976461
5.3,33,4.6,0.2286486398257447,976.5377799498976,0.0002048051843014832,9.86628383921247,10.264535785020266
5.2,55,4.4,0.21762389047026592,1085.0070760798867,0.00018433059508016927,9.755244755244755,10.26465527369472
5.3,46,4.5,0.25076996717232314,1024.5382662403222,0.00019520988780041013,9.740880503144654,10.264728042623451
5.3,36,4.6,0.22329687826943595,983.0639874434828,0.0002034455564994422,9.814602132895818,10.264809681286188
5.3,32,4.6,0.23272605187513276,974.7343895283767,0.00020518410158563258,9.883511074651354,10.264856529457646
5.2,37,4.5,0.23594577133505357,993.9052906896277,0.0002012264165142221,10.002564102564103,10.26517919258711
5.3,31,4.6,0.2378657601898071,973.0360279851361,0.00020554223507441923,9.900738310090238,10.265302972450634
5.3,37,4.6,0.22389783564364188,985.779047430468,0.00020288522110641332,9.797374897456931,10.265431578730873
5.2,38,4.5,0.23764814725553687,997.294217603071,0.00020054262470375737,9.984615384615385,10.265616036336914
5.4,22,4.7,0.12755046123692795,955.4122783207006,0.0002093337133488948,9.848699763593382,10.265682717083546
5.0,59,4.3,0.2052569741287355,1116.8307616527582,0.0001790781619446326,10.010232558139535,10.265751869246797
5.3,30,4.6,0.2396849770163061,971.4044906684783,0.0002058874566889934,9.917965545529125,10.26582049818513
5.4,23,4.7,0.13472317873690823,956.4847953713092,0.0002090989851253826,9.832151300236406,10.266031073439754
5.2,39,4.5,0.2404586590230205,1001.0597093559645,0.00019978828248783556,9.966666666666665,10.26625120492273
5.3,38,4.6,0.22569110680087337,988.8363978230358,0.00020225792703455119,9.780147662018049,10.266351821074117
5.4,24,4.7,0.1434191045093531,957.7728771993219,0.00020881777377621235,9.815602836879433,10.26642150876884
5.3,47,4.5,0.2617808637339247,1030.8300778031385,0.00019401839770355903,9.720754716981133,10.266660164192025
5.4,25,4.7,0.15337937967541965,959.2452972993707,0.00020849724315883932,9.799054373522457,10.26680357537857
5.1,45,4.4,0.277794895369681,1043.3074510639244,0.00019169804624326968,10.066844919786096,10.266946850618877
5.1,46,4.4,0.2694463574738177,1048.5740940491419,0.00019073520997232163,10.04812834224599,10.266950757415703
5.1,47,4.4,0.26185905586866504,1053.8211485596505,0.0001897855250612094,10.029411764705884,10.267043910647265
